id,Title,Content,Categories,Tags
45066,"LS 04 - Mastering Composition: Dominance &amp; Simplicity","<!-- wp:embed {""url"":""https://www.youtube.com/live/wkDFyWaca8I"",""type"":""video"",""providerNameSlug"":""youtube"",""responsive"":true,""className"":""wp-embed-aspect-16-9 wp-has-aspect-ratio""} -->
<figure class=""wp-block-embed is-type-video is-provider-youtube wp-block-embed-youtube wp-embed-aspect-16-9 wp-has-aspect-ratio""><div class=""wp-block-embed__wrapper"">
https://www.youtube.com/live/wkDFyWaca8I
</div></figure>
<!-- /wp:embed -->

<!-- wp:heading -->
<h2 class=""wp-block-heading"">Summary</h2>
<!-- /wp:heading -->

<!-- wp:paragraph -->
<p>In this livestream, I dive into two key concepts that are essential for mastering composition in photography: dominance and simplicity. My focus is to help you establish a clear story in your images by emphasizing what's most important and using simplicity to make that story shine.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>Dominance</strong>: Every image should have a clear focus or subject that stands out. It’s about identifying the main story or emotion you want to convey before you even take the shot.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>Simplicity</strong>: Less is more. By removing distractions and unnecessary elements, you make your image stronger and more focused.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>Horizon Lines</strong>: Where you place the horizon changes the emphasis of your photo. A higher horizon makes the foreground more dominant, while a lower one emphasizes the sky.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>Visual Weight</strong>: Different elements in a photo carry different ""weights."" Balancing these elements ensures the viewer knows what’s most important.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>Exclusion</strong>: Simplify your image by excluding things that don’t add to the story. This makes the dominant elements even more impactful. <em>Exclusion is the most effective way to simply an image.</em></p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>Contrast</strong>: Use contrasts (light vs. dark, warm vs. cool colors) to highlight the dominant features and make them stand out.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Finally, remember that this is about storytelling. Composition is your tool to create images that <strong>resonate</strong> with your audience, and when you get the balance of dominance and simplicity right, your story becomes clear, powerful, and impactful.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>Share your feedback and questions below!</strong></p>
<!-- /wp:paragraph -->",Composition,composition
45081,"LS 05: Creative Critique—Live","<!-- wp:embed {""url"":""https://www.youtube.com/live/FcI_sHOmx5Y"",""type"":""video"",""providerNameSlug"":""youtube"",""responsive"":true,""className"":""wp-embed-aspect-16-9 wp-has-aspect-ratio""} -->
<figure class=""wp-block-embed is-type-video is-provider-youtube wp-block-embed-youtube wp-embed-aspect-16-9 wp-has-aspect-ratio""><div class=""wp-block-embed__wrapper"">
https://www.youtube.com/live/FcI_sHOmx5Y
</div></figure>
<!-- /wp:embed -->

<!-- wp:heading -->
<h2 class=""wp-block-heading"">Summary</h2>
<!-- /wp:heading -->

<!-- wp:paragraph -->
<p>In this session I critique six images from Academy members - thanks all who submitted their images. IF you haven't yet submitted any images for the critiques, I encourage you to share one for the next critique session coming up in November 🙂.</p>
<!-- /wp:paragraph -->

<!-- wp:heading -->
<h2 class=""wp-block-heading"">*Bonus Video</h2>
<!-- /wp:heading -->

<!-- wp:paragraph -->
<p>Watch this short follow up video to see how I <strong>solved the issue</strong> with the Generative AI Tool not working as expected!</p>
<!-- /wp:paragraph -->

<!-- wp:embed {""url"":""https://www.youtube.com/watch?v=HmoQdg4m7sQ"",""type"":""video"",""providerNameSlug"":""youtube"",""responsive"":true,""className"":""wp-embed-aspect-16-9 wp-has-aspect-ratio""} -->
<figure class=""wp-block-embed is-type-video is-provider-youtube wp-block-embed-youtube wp-embed-aspect-16-9 wp-has-aspect-ratio""><div class=""wp-block-embed__wrapper"">
https://www.youtube.com/watch?v=HmoQdg4m7sQ
</div></figure>
<!-- /wp:embed -->

<!-- wp:paragraph -->
<p>Please leave your comments, questions, and feedback below!</p>
<!-- /wp:paragraph -->","Creative Feedback",
45087,"LS 06: The iPhone As A Serious Camera","<!-- wp:embed {""url"":""https://www.youtube.com/live/ymsxiCQvGVk?si=T8IONuT9qlG4jSTT"",""type"":""video"",""providerNameSlug"":""youtube"",""responsive"":true,""className"":""wp-embed-aspect-16-9 wp-has-aspect-ratio""} -->
<figure class=""wp-block-embed is-type-video is-provider-youtube wp-block-embed-youtube wp-embed-aspect-16-9 wp-has-aspect-ratio""><div class=""wp-block-embed__wrapper"">
https://www.youtube.com/live/ymsxiCQvGVk?si=T8IONuT9qlG4jSTT
</div></figure>
<!-- /wp:embed -->

<!-- wp:paragraph -->
<p></p>
<!-- /wp:paragraph -->

<!-- wp:heading -->
<h2 class=""wp-block-heading"">Summary</h2>
<!-- /wp:heading -->

<!-- wp:paragraph -->
<p>I explain my approach to using an iPhone as a ""complement"" to existing camera gear and highlight nine reasons why you should consider using an iPhone to learn and grow as a photographer and visual story-teller. </p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>I then get into the technical details including:</p>
<!-- /wp:paragraph -->

<!-- wp:list -->
<ul class=""wp-block-list""><!-- wp:list-item -->
<li>Available compressed and RAW file formats.</li>
<!-- /wp:list-item -->

<!-- wp:list-item -->
<li>How to configure your iPone settings for maximum image quality.</li>
<!-- /wp:list-item -->

<!-- wp:list-item -->
<li>How to enable quick capture with the ""Action Button"" and lock screen widgets.</li>
<!-- /wp:list-item -->

<!-- wp:list-item -->
<li>How to navigate and use the default iOS camera app, including manual camera controls.</li>
<!-- /wp:list-item -->

<!-- wp:list-item -->
<li>How to use the Lightroom Mobile app for capturing ""unprocessed"" RAW files.</li>
<!-- /wp:list-item -->

<!-- wp:list-item -->
<li>Using the Spectre app for long exposures.</li>
<!-- /wp:list-item --></ul>
<!-- /wp:list -->

<!-- wp:paragraph -->
<p>Our next livestream next week will continue where we left off, including other third-party apps like ProCamera, as well as syncing images between your iPhone and Lightroom Classic, and various tips and strategies to minimize cloud storage and improve your mobile workflow!</p>
<!-- /wp:paragraph -->

<!-- wp:heading -->
<h2 class=""wp-block-heading"">Resources</h2>
<!-- /wp:heading -->

<!-- wp:list -->
<ul class=""wp-block-list""><!-- wp:list-item -->
<li><a href=""https://spectre.cam/"" title="""">Spectre App</a></li>
<!-- /wp:list-item -->

<!-- wp:list-item -->
<li><a href=""https://www.procamera-app.com/en/"" title="""">ProCamera</a></li>
<!-- /wp:list-item -->

<!-- wp:list-item -->
<li><a href=""https://shop.fjorden.co/en-us"" title="""">Fjroden Camera Grip</a></li>
<!-- /wp:list-item --></ul>
<!-- /wp:list -->

<!-- wp:paragraph -->
<p>Practice with your iPhone because I'll be asking you to share your iPhone images soon! 🙂</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>Please leave your questions, comments, and feedback below! </strong></p>
<!-- /wp:paragraph -->",Tools,iphone
45126,"LS 07: Lightroom Mobile Workflow","<!-- wp:embed {""url"":""https://youtube.com/live/FCZiYFCeCgg"",""type"":""video"",""providerNameSlug"":""youtube"",""responsive"":true,""className"":""wp-embed-aspect-16-9 wp-has-aspect-ratio""} -->
<figure class=""wp-block-embed is-type-video is-provider-youtube wp-block-embed-youtube wp-embed-aspect-16-9 wp-has-aspect-ratio""><div class=""wp-block-embed__wrapper"">
https://youtube.com/live/FCZiYFCeCgg
</div></figure>
<!-- /wp:embed -->

<!-- wp:paragraph -->
<p></p>
<!-- /wp:paragraph -->

<!-- wp:heading -->
<h2 class=""wp-block-heading"">Summary</h2>
<!-- /wp:heading -->

<!-- wp:paragraph -->
<p>In this livestream I provide an overview of the <strong>Adobe Cloud</strong> ecosystem (that every Adobe subscriber has) and how to use it together with <strong>Lightroom Classic</strong> and your mobile devices (iOS or Android.) </p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Topics include: </p>
<!-- /wp:paragraph -->

<!-- wp:list -->
<ul class=""wp-block-list""><!-- wp:list-item -->
<li>Anatomy of RAW files and Smart Previews</li>
<!-- /wp:list-item -->

<!-- wp:list-item -->
<li>Accessing the Adobe Cloud with Lightroom mobile and desktop apps</li>
<!-- /wp:list-item -->

<!-- wp:list-item -->
<li>Syncing Lightroom Classic </li>
<!-- /wp:list-item -->

<!-- wp:list-item -->
<li>Using the Adobe Cloud to store unlimited images without using up your storage allocation!</li>
<!-- /wp:list-item -->

<!-- wp:list-item -->
<li>My Mobile workflow to accomplish the above. </li>
<!-- /wp:list-item -->

<!-- wp:list-item -->
<li>A quick look at ProCamera for the iPhone</li>
<!-- /wp:list-item --></ul>
<!-- /wp:list -->

<!-- wp:heading -->
<h2 class=""wp-block-heading"">Resources</h2>
<!-- /wp:heading -->

<!-- wp:image {""id"":45129,""sizeSlug"":""full"",""linkDestination"":""none""} -->
<figure class=""wp-block-image size-full""><img src=""https://creativepathworkshops.com/wp-content/uploads/2024/11/lightroom-file-formats.png"" alt="""" class=""wp-image-45129""/></figure>
<!-- /wp:image -->

<!-- wp:heading {""level"":3} -->
<h3 class=""wp-block-heading"">Adobe Cloud Ecosystem</h3>
<!-- /wp:heading -->

<!-- wp:image {""id"":45131,""width"":""840px"",""height"":""auto"",""sizeSlug"":""large"",""linkDestination"":""none""} -->
<figure class=""wp-block-image size-large is-resized""><img src=""https://creativepathworkshops.com/wp-content/uploads/2024/11/adobe-cloud-ecosystem-1024x541.png"" alt="""" class=""wp-image-45131"" style=""width:840px;height:auto""/></figure>
<!-- /wp:image -->

<!-- wp:heading {""level"":3} -->
<h3 class=""wp-block-heading"">Workflow to avoid cloud storage</h3>
<!-- /wp:heading -->

<!-- wp:image {""id"":45132,""sizeSlug"":""full"",""linkDestination"":""none""} -->
<figure class=""wp-block-image size-full""><img src=""https://creativepathworkshops.com/wp-content/uploads/2024/11/Lightroom-Mobile-Workflow.png"" alt="""" class=""wp-image-45132""/></figure>
<!-- /wp:image -->

<!-- wp:paragraph -->
<p><strong>Please share your questions, comments, or feedback below!</strong></p>
<!-- /wp:paragraph -->",Lightroom,iphone|Lightroom|Mobile
45186,"Open Studio: Q+A #02","<!-- wp:embed {""url"":""https://youtu.be/-EyS5Afrmyo"",""type"":""video"",""providerNameSlug"":""youtube"",""responsive"":true,""className"":""wp-embed-aspect-16-9 wp-has-aspect-ratio""} -->
<figure class=""wp-block-embed is-type-video is-provider-youtube wp-block-embed-youtube wp-embed-aspect-16-9 wp-has-aspect-ratio""><div class=""wp-block-embed__wrapper"">
https://youtu.be/-EyS5Afrmyo
</div></figure>
<!-- /wp:embed -->

<!-- wp:heading -->
<h2 class=""wp-block-heading"">Nov 18th, 2024</h2>
<!-- /wp:heading -->

<!-- wp:paragraph -->
<p>Topics discussed: </p>
<!-- /wp:paragraph -->

<!-- wp:list -->
<ul class=""wp-block-list""><!-- wp:list-item -->
<li>Lightroom cloud storage </li>
<!-- /wp:list-item -->

<!-- wp:list-item -->
<li>How to stay creatively motivated in the winter</li>
<!-- /wp:list-item -->

<!-- wp:list-item -->
<li>Different strategies for working on projects</li>
<!-- /wp:list-item -->

<!-- wp:list-item -->
<li>Future vision for the Academy</li>
<!-- /wp:list-item --></ul>
<!-- /wp:list -->

<!-- wp:paragraph -->
<p>Thanks to everyone who attended! </p>
<!-- /wp:paragraph -->","Open Studio-Q+A",
45190,"LS 08: Creative Critique—Live","<!-- wp:embed {""url"":""https://www.youtube.com/live/D6vgwkZX86k"",""type"":""video"",""providerNameSlug"":""youtube"",""responsive"":true,""className"":""wp-embed-aspect-16-9 wp-has-aspect-ratio""} -->
<figure class=""wp-block-embed is-type-video is-provider-youtube wp-block-embed-youtube wp-embed-aspect-16-9 wp-has-aspect-ratio""><div class=""wp-block-embed__wrapper"">
https://www.youtube.com/live/D6vgwkZX86k
</div></figure>
<!-- /wp:embed -->

<!-- wp:heading -->
<h2 class=""wp-block-heading"">Summary</h2>
<!-- /wp:heading -->

<!-- wp:paragraph -->
<p>In this session I critique seven images from Academy members - thanks to everyone for sharing. . IF you haven't yet submitted any images for the critiques, I encourage you to share one for the next critique session coming up in December 🙂.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Share your questions and feedback below!</p>
<!-- /wp:paragraph -->","Creative Feedback",
45261,"LS 09: Lightroom Essentials—Tonal Value","<!-- wp:embed {""url"":""https://youtube.com/live/YAa0MlgA3zM"",""type"":""video"",""providerNameSlug"":""youtube"",""responsive"":true,""className"":""wp-embed-aspect-16-9 wp-has-aspect-ratio""} -->
<figure class=""wp-block-embed is-type-video is-provider-youtube wp-block-embed-youtube wp-embed-aspect-16-9 wp-has-aspect-ratio""><div class=""wp-block-embed__wrapper"">
https://youtube.com/live/YAa0MlgA3zM
</div></figure>
<!-- /wp:embed -->

<!-- wp:heading -->
<h2 class=""wp-block-heading"">Summary</h2>
<!-- /wp:heading -->

<!-- wp:paragraph -->
<p>In this livestream, I delve into the fundamentals of tonal value in photography, focusing on how to create impactful edits in Lightroom based. Key concepts we covered include:</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>• <strong>What is Tonal Value?</strong>&nbsp;A detailed look at tonal value as the amount of light in an image and its critical role in setting mood, depth, and dimensionality. </p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>• <strong>Practical Examples of Contrast:</strong>&nbsp;How high contrast creates drama and focus, while low contrast softens the image and sets a quieter tone.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>• <strong>Lightroom Tools for Tonal Adjustments:</strong>&nbsp;A hands-on guide to using the Basic Panel (Exposure, Highlights, Shadows, Whites, Blacks), Tone Curve, and Dehaze to control tonal values.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>• <strong>Balancing Tonal Value with Color:</strong>&nbsp;Exploring the interaction between tonal adjustments and color saturation.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>• <strong>Developing a Thoughtful Workflow:</strong>&nbsp;The importance of planning tonal hierarchy to lead the viewer’s eye and achieve your creative vision.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Finally, I emphasize the importance of having an editing ‘plan’ based on your personal vision for your image. This approach is fundamental to your growth as a photographer, as it allows you to edit with purpose and clarity. Building this skill doesn't happen overnight—it takes time and patience, and that’s exactly what the Academy is here to support. 🙂</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Here's the final image I edited for reference.</p>
<!-- /wp:paragraph -->

<!-- wp:image {""id"":45263,""sizeSlug"":""full"",""linkDestination"":""none""} -->
<figure class=""wp-block-image size-full""><img src=""https://creativepathworkshops.com/wp-content/uploads/2024/11/P1270318-2.jpg"" alt="""" class=""wp-image-45263""/></figure>
<!-- /wp:image -->

<!-- wp:paragraph -->
<p><strong>Please share your feedback and questions below!</strong></p>
<!-- /wp:paragraph -->",Lightroom,
45359,"LS 10: Lightroom Essentials-Tonal Value Pt II","<!-- wp:presto-player/reusable-display {""id"":46148} -->
<div class=""wp-block-presto-player-reusable-display""></div>
<!-- /wp:presto-player/reusable-display -->

<!-- wp:heading -->
<h2 class=""wp-block-heading"">Summary</h2>
<!-- /wp:heading -->

<!-- wp:paragraph -->
<p>In this livestream, I continue my discussion of the various tools in Lightroom that we can use to adjust tonal values including:</p>
<!-- /wp:paragraph -->

<!-- wp:list -->
<ul class=""wp-block-list""><!-- wp:list-item -->
<li>A clarification on the order of adjustments in the basic panel with respect to the ""Whites"" and Blacks"" sliders and how to decide the best time to use them.</li>
<!-- /wp:list-item -->

<!-- wp:list-item -->
<li>The Tone Curve panel and using the Parametric mode vs the Point curve mode. </li>
<!-- /wp:list-item -->

<!-- wp:list-item -->
<li>Adjusting Luminance (tone) in the Color Mixer</li>
<!-- /wp:list-item -->

<!-- wp:list-item -->
<li>Adjusting Luminance (tone) in Point Color </li>
<!-- /wp:list-item -->

<!-- wp:list-item -->
<li>Using the Range Mask to adjust luminosity (tone)</li>
<!-- /wp:list-item --></ul>
<!-- /wp:list -->

<!-- wp:paragraph -->
<p>I finish with an example image where I show how to use the various tools above to edit a difficult ""out of balance"" image. </p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>Questions or feedback? Please leave them below! thanks</strong></p>
<!-- /wp:paragraph -->",Lightroom,
45420,"LS 11: Creative Critique—Live","<!-- wp:presto-player/reusable-display {""id"":46152} -->
<div class=""wp-block-presto-player-reusable-display""></div>
<!-- /wp:presto-player/reusable-display -->

<!-- wp:heading -->
<h2 class=""wp-block-heading"">Summary</h2>
<!-- /wp:heading -->

<!-- wp:paragraph -->
<p>Thanks to all members who submitted images, went a little long in this one, but wanted to give everyone the same time for feedback.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>Leave your questions and feedback below!</strong></p>
<!-- /wp:paragraph -->","Creative Feedback",
45532,"LS 12: Lightroom Essentials—Color","<!-- wp:presto-player/reusable-display {""id"":46150} -->
<div class=""wp-block-presto-player-reusable-display""></div>
<!-- /wp:presto-player/reusable-display -->

<!-- wp:heading -->
<h2 class=""wp-block-heading"">Summary</h2>
<!-- /wp:heading -->

<!-- wp:paragraph -->
<p>In this session we looked at the various ways to adjust color in Lightroom and some examples of how to use color to create more depth as well as influence the mood and feel of an image. We covered: </p>
<!-- /wp:paragraph -->

<!-- wp:list -->
<ul class=""wp-block-list""><!-- wp:list-item -->
<li>Using camera profiles to artistically interpret the colors from your raw file.</li>
<!-- /wp:list-item -->

<!-- wp:list-item -->
<li>Temperature and Tint</li>
<!-- /wp:list-item -->

<!-- wp:list-item -->
<li>Vibrance and Saturation</li>
<!-- /wp:list-item -->

<!-- wp:list-item -->
<li>Color Mixer</li>
<!-- /wp:list-item -->

<!-- wp:list-item -->
<li>Point Color</li>
<!-- /wp:list-item -->

<!-- wp:list-item -->
<li>Color Grading</li>
<!-- /wp:list-item --></ul>
<!-- /wp:list -->

<!-- wp:paragraph -->
<p>Feel free to share your questions, comments, and feedback below! </p>
<!-- /wp:paragraph -->",Lightroom,
45544,"LS 13: Lightroom Essentials—Color Pt II","<!-- wp:presto-player/reusable-display {""id"":46154} -->
<div class=""wp-block-presto-player-reusable-display""></div>
<!-- /wp:presto-player/reusable-display -->

<!-- wp:heading -->
<h2 class=""wp-block-heading"">Summary</h2>
<!-- /wp:heading -->

<!-- wp:paragraph -->
<p>In this session I use various images to demonstrate how to adjust colors using the local masks including: </p>
<!-- /wp:paragraph -->

<!-- wp:list -->
<ul class=""wp-block-list""><!-- wp:list-item -->
<li>Color Range mask</li>
<!-- /wp:list-item -->

<!-- wp:list-item -->
<li>Local Point Color</li>
<!-- /wp:list-item -->

<!-- wp:list-item -->
<li>Modifying masks</li>
<!-- /wp:list-item -->

<!-- wp:list-item -->
<li>Subtle adjustments to color for better visual design</li>
<!-- /wp:list-item --></ul>
<!-- /wp:list -->

<!-- wp:paragraph -->
<p><strong>Please leave your feedback and comments below!</strong></p>
<!-- /wp:paragraph -->",Composition,
45546,"LS 14: Creative Critique—Live","<!-- wp:presto-player/reusable-display {""id"":46156} -->
<div class=""wp-block-presto-player-reusable-display""></div>
<!-- /wp:presto-player/reusable-display -->

<!-- wp:heading -->
<h2 class=""wp-block-heading"">Summary</h2>
<!-- /wp:heading -->

<!-- wp:paragraph -->
<p>Another great critique session—thanks to everyone who submitted images, and if I didn't use your image,  you'll be at the top of the list for our next session! </p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>NOTES: </strong></p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>I use the LCU framework to critique images (as well as my own images) and a PDF guide is included in the Academy library (Content Library in the dashboard.) You can download it directly here: </p>
<!-- /wp:paragraph -->

<!-- wp:memberpress/memberpress-download {""download"":""44711"",""isList"":false} /-->

<!-- wp:paragraph -->
<p>Questions, feedback, or comments? Leave them below! thanks</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p></p>
<!-- /wp:paragraph -->","Creative Feedback",
45630,"LS 16: Mastering Composition—Light &amp; Shadow","<!-- wp:presto-player/reusable-display {""id"":46146} -->
<div class=""wp-block-presto-player-reusable-display""></div>
<!-- /wp:presto-player/reusable-display -->

<!-- wp:heading -->
<h2 class=""wp-block-heading"">Summary</h2>
<!-- /wp:heading -->

<!-- wp:paragraph -->
<p>In our session, we explored the essential role of light in photography—how it shapes mood, enhances color, and adds depth to an image. I shared techniques for working with different qualities of light, like backlighting and shadows, and how understanding light helps create stronger compositions. We also talked about the importance of observing and practicing to refine your ability to see and use light effectively.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>Takeaways</strong></p>
<!-- /wp:paragraph -->

<!-- wp:list -->
<ul class=""wp-block-list""><!-- wp:list-item -->
<li>Pay close attention to light in everyday scenes—how it changes, interacts with subjects, and affects mood.</li>
<!-- /wp:list-item -->

<!-- wp:list-item -->
<li>Experiment with different lighting conditions, including temperature, direction, and quality, in your own photography.</li>
<!-- /wp:list-item -->

<!-- wp:list-item -->
<li>Be intentional in connecting what you saw and felt in the field with your editing process in Lightroom.</li>
<!-- /wp:list-item -->

<!-- wp:list-item -->
<li>I may plan future sessions that dive deeper into specific aspects of light.</li>
<!-- /wp:list-item -->

<!-- wp:list-item -->
<li>For the next critique session, focus on how you used light in your images.</li>
<!-- /wp:list-item --></ul>
<!-- /wp:list -->

<!-- wp:paragraph -->
<p>Questions or feedback, please share below! I always enjoy hearing from you.</p>
<!-- /wp:paragraph -->",Composition,
45677,"Print Lab #01","<!-- wp:html -->
<iframe src=""https://zoom.us/rec/share/xrglsCT3Sj4ZGE_PWE5bmBwPmkyPkLu9QUM2Bvw97JKKwbuBuccMmtoz_oXLahLE.yP_WYW9XrySjoSs-?startTime=1739037406000"" width=""800"" height=""550"" allowfullscreen></iframe>
<!-- /wp:html -->","Print Lab",
45689,"Open Studio—Q+A Jan 2025","<!-- wp:html -->
<iframe src=""https://zoom.us/rec/share/wUQWcHrNdrLi5kuV9l-Oe2Jo8UZnDJQsMk23OeJ5QCUyxtsraIYArn1Ny79PVsfc.yscd0CWHJfVcIixa?startTime=1738196866000"" width=""800"" height=""550"" allowfullscreen></iframe>
<!-- /wp:html -->

<!-- wp:heading -->
<h2 class=""wp-block-heading"">Key Questions Discussed </h2>
<!-- /wp:heading -->

<!-- wp:list {""ordered"":true} -->
<ol class=""wp-block-list""><!-- wp:list-item -->
<li><strong>Does extensive editing in Lightroom Classic affect the quality of the resulting print?</strong><br>We covered the impact of over-processing, artifacts, banding, and strategies for ensuring high-quality prints, including monitor calibration and soft-proofing.</li>
<!-- /wp:list-item -->

<!-- wp:list-item -->
<li><strong>What is the Circle of Confusion, and how does it relate to depth of field?</strong><br>Explanation of how light interacts with the lens, the effects of aperture size, and how diffraction influences sharpness.</li>
<!-- /wp:list-item -->

<!-- wp:list-item -->
<li><strong>How does cropping affect image resolution and print quality?</strong><br>Discussion on how large cropping reduces resolution, and how Lightroom’s <em>Super Resolution</em> feature can help maintain quality for prints.</li>
<!-- /wp:list-item -->

<!-- wp:list-item -->
<li><strong>What are the best media settings for printing on Canson paper using a Canon Pro-1000?</strong><br>Guidance on selecting the correct media type to ensure the best print results and proper ink usage.</li>
<!-- /wp:list-item -->

<!-- wp:list-item -->
<li><strong>Should you use zoom or prime lenses when planning to print large?</strong><br>A discussion on lens choice, sharpness considerations, and the importance of proper image capture over specific lens types.</li>
<!-- /wp:list-item -->

<!-- wp:list-item -->
<li><strong>What are the benefits of Lightroom’s Enhance feature, including Super Resolution and Raw Details?</strong><br>A walkthrough of how these tools work to improve image quality, when to use them, and their impact on printing and detail retention.</li>
<!-- /wp:list-item -->

<!-- wp:list-item -->
<li><strong>How do you deal with inconsistent print quality when using a commercial printing service?</strong><br>Discussion on why prints from labs can vary, including differences in printer calibration, paper choices, and ICC profiles.<br>Recommendations included <em>soft-proofing, requesting test prints, and communicating directly with the lab</em> to ensure consistency.</li>
<!-- /wp:list-item --></ol>
<!-- /wp:list -->

<!-- wp:paragraph -->
<p>Thanks to everyone for all the great questions and discussion! </p>
<!-- /wp:paragraph -->","Open Studio-Q+A",
45721,"LS 15: Learning From the Masters","<!-- wp:presto-player/reusable-display {""id"":46144} -->
<div class=""wp-block-presto-player-reusable-display""></div>
<!-- /wp:presto-player/reusable-display -->

<!-- wp:heading -->
<h2 class=""wp-block-heading"">Summary</h2>
<!-- /wp:heading -->

<!-- wp:paragraph -->
<p>In this live session we looked at the work of some great master photographers to improve our visual literacy. Photographers included: </p>
<!-- /wp:paragraph -->

<!-- wp:list -->
<ul class=""wp-block-list""><!-- wp:list-item -->
<li><strong>Eric Meola</strong></li>
<!-- /wp:list-item -->

<!-- wp:list-item -->
<li><strong>Elliot Porter</strong></li>
<!-- /wp:list-item -->

<!-- wp:list-item -->
<li><strong>Laura Gilpin</strong></li>
<!-- /wp:list-item -->

<!-- wp:list-item -->
<li><strong>George Tice</strong></li>
<!-- /wp:list-item -->

<!-- wp:list-item -->
<li><strong>Jay Maisel</strong></li>
<!-- /wp:list-item -->

<!-- wp:list-item -->
<li><strong>Sebastian Salgado:</strong> Explored his long-term projects, use of curves, and grand storytelling.</li>
<!-- /wp:list-item -->

<!-- wp:list-item -->
<li><strong>Huntington Witherill</strong></li>
<!-- /wp:list-item -->

<!-- wp:list-item -->
<li><strong>Bernice Abbott</strong></li>
<!-- /wp:list-item --></ul>
<!-- /wp:list -->

<!-- wp:paragraph -->
<p>*<em>NOTE: Images used for educational analysis only under fair use principles. Copyright belongs to the respective photographers.</em></p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>Key Takeaways:</strong></p>
<!-- /wp:paragraph -->

<!-- wp:list -->
<ul class=""wp-block-list""><!-- wp:list-item -->
<li>Exposure to great photographs enhances understanding of composition and storytelling.</li>
<!-- /wp:list-item -->

<!-- wp:list-item -->
<li>Simplicity, negative space, and effective use of the frame is demonstrated in these images</li>
<!-- /wp:list-item -->

<!-- wp:list-item -->
<li>Learn from other art forms to broaden your visual awareness. </li>
<!-- /wp:list-item --></ul>
<!-- /wp:list -->

<!-- wp:heading -->
<h2 class=""wp-block-heading"">BONUS: PDF Supplement</h2>
<!-- /wp:heading -->

<!-- wp:paragraph -->
<p>This supplement has some detailed annotations on some of the images shown as well as some exercises. </p>
<!-- /wp:paragraph -->

<!-- wp:memberpress/memberpress-download {""download"":""45720"",""isList"":false} /-->",Composition,
45830,"LS 17: Creative Feedback-Live","<!-- wp:presto-player/reusable-display {""id"":46158} -->
<div class=""wp-block-presto-player-reusable-display""></div>
<!-- /wp:presto-player/reusable-display -->

<!-- wp:heading -->
<h2 class=""wp-block-heading"">Summary</h2>
<!-- /wp:heading -->

<!-- wp:paragraph -->
<p>Another great feedback session—thanks to everyone who submitted images, and if you didn't submit an image, I hope you'll share an image for our next session! </p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>Deliberate practice</strong> together with <strong>feedback</strong> <em>is</em> the most effective way to improve and grow your story-telling skills!</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Questions, comments, or feedback? Please share it below.</p>
<!-- /wp:paragraph -->","Creative Feedback",
